name	LFID	ontology_acronym	xref_id	xref_definition
walnut oil	LFID:0005229	BERO	http://purl.obolibrary.org/obo/NCIT_C107370	The oil pressed from English walnut seeds, Juglans regia. Walnut oil is most often used as a flavoring ingredient in cooking.
walnut oil	LFID:0005229	FOODON	http://purl.obolibrary.org/obo/FOODON_00003218	Oil extracted from walnuts (from the Juglans regia tree).
coconut oil	LFID:0005231	VANDF	http://purl.bioontology.org/ontology/VANDF/4020091	
coconut oil	LFID:0005231	RCD	http://purl.bioontology.org/ontology/RCD/Ub0Jm	
coconut oil	LFID:0005231	MESH	http://purl.bioontology.org/ontology/MESH/D000074263	Oil derived from fruits of the coconut plant, COCOS NUCIFERA.
coconut oil	LFID:0005231	NDDF	http://purl.bioontology.org/ontology/NDDF/002576	
coconut oil	LFID:0005231	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000022657	
coconut oil	LFID:0005231	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/28942008	
coconut oil	LFID:0005231	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1309239	
coconut oil	LFID:0005231	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65347	The edible oil extracted from the kernel or meat of the coconut of Cocos nucifera. In addition to its use as a food ingredient and cooking oil, coconut oil is commonly used in skincare preparations and soaps.
coconut oil	LFID:0005231	BERO	http://purl.obolibrary.org/obo/NCIT_C65347	The edible oil extracted from the kernel or meat of the coconut of Cocos nucifera. In addition to its use as a food ingredient and cooking oil, coconut oil is commonly used in skincare preparations and soaps.
coconut oil	LFID:0005231	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1101393	
coconut oil	LFID:0005231	MDM	http://id.nlm.nih.gov/mesh/D000074263	
coconut oil	LFID:0005231	MDM	https://go.drugbank.com/drugs/DB14322	
coconut oil	LFID:0005231	PMAPP-PMO	http://www.phoc.org.cn/pmo/class/PMO_00021249	
coconut oil	LFID:0005231	FOODON	http://purl.obolibrary.org/obo/FOODON_03310046	An edible oil extracted from the kernel or meat of mature coconuts harvested from the coconut palm (Cocos nucifera)
coconut oil	LFID:0005231	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000179089	
palm oil	LFID:0005232	RCD	http://purl.bioontology.org/ontology/RCD/Ub0Jq	
palm oil	LFID:0005232	NDDF	http://purl.bioontology.org/ontology/NDDF/002480	
palm oil	LFID:0005232	MESH	http://purl.bioontology.org/ontology/MESH/D000073878	Nutritive oil extracted from the fleshy mesocarp of the fruit of the African palm tree, Elaeis guineensis.
palm oil	LFID:0005232	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226907001	
palm oil	LFID:0005232	RXNORM	http://purl.bioontology.org/ontology/RXNORM/32809	
palm oil	LFID:0005232	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72211	The edible oil extracted from the pulp of the oil palm fruit. Palm oil is commonly used as a commercial cooking oil due to its stability at high temperatures.
palm oil	LFID:0005232	BERO	http://purl.obolibrary.org/obo/NCIT_C72211	The edible oil extracted from the pulp of the oil palm fruit. Palm oil is commonly used as a commercial cooking oil due to its stability at high temperatures.
palm oil	LFID:0005232	FOBI	http://purl.obolibrary.org/obo/FOODON_03310232	
palm oil	LFID:0005232	MDM	http://id.nlm.nih.gov/mesh/D000073878	
palm oil	LFID:0005232	MDM	https://go.drugbank.com/drugs/DB14377	
palm oil	LFID:0005232	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1101391	
palm oil	LFID:0005232	PMAPP-PMO	http://www.phoc.org.cn/pmo/class/PMO_00021245	
palm oil	LFID:0005232	FOODON	http://purl.obolibrary.org/obo/FOODON_03310232	"SIREN DB annotation:
* semisolid with smooth consistency FOODON:03430119
* fat or oil FOODON:03420190"
wheat germ oil	LFID:0005234	VANDF	http://purl.bioontology.org/ontology/VANDF/4020494	
wheat germ oil	LFID:0005234	MESH	http://purl.bioontology.org/ontology/MESH/C050055	
wheat germ oil	LFID:0005234	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000148226	
wheat germ oil	LFID:0005234	NDDF	http://purl.bioontology.org/ontology/NDDF/001023	
wheat germ oil	LFID:0005234	RXNORM	http://purl.bioontology.org/ontology/RXNORM/72385	
wheat germ oil	LFID:0005234	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107372	The oil extracted from the germ of the wheat kernel. Wheat germ oil can be used as a source of vitamin E and for the treatment of skin conditions.
wheat germ oil	LFID:0005234	BERO	http://purl.obolibrary.org/obo/NCIT_C107372	The oil extracted from the germ of the wheat kernel. Wheat germ oil can be used as a source of vitamin E and for the treatment of skin conditions.
wheat germ oil	LFID:0005234	MDM	https://go.drugbank.com/drugs/DB16570	
wheat germ oil	LFID:0005234	FOODON	http://purl.obolibrary.org/obo/FOODON_03305046	"SIREN DB annotation:
* fat or oil FOODON:03420190"
wheat germ oil	LFID:0005234	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000179381	
cocoa butter	LFID:0005235	RCD	http://purl.bioontology.org/ontology/RCD/Ub1p1	
cocoa butter	LFID:0005235	VANDF	http://purl.bioontology.org/ontology/VANDF/4020089	
cocoa butter	LFID:0005235	MESH	http://purl.bioontology.org/ontology/MESH/C052387	
cocoa butter	LFID:0005235	NDDF	http://purl.bioontology.org/ontology/NDDF/002488	
cocoa butter	LFID:0005235	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000148094	
cocoa butter	LFID:0005235	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/80237000	
cocoa butter	LFID:0005235	RXNORM	http://purl.bioontology.org/ontology/RXNORM/21389	
cocoa butter	LFID:0005235	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83637	
cocoa butter	LFID:0005235	BERO	http://purl.obolibrary.org/obo/NCIT_C83637	
cocoa butter	LFID:0005235	MDM	https://go.drugbank.com/drugs/DB11086	
cocoa butter	LFID:0005235	FOODON	http://purl.obolibrary.org/obo/FOODON_03301332	"SIREN DB annotation:
* semisolid with smooth consistency FOODON:03430119
* fully heat-treated FOODON:03440014
* fat or oil FOODON:03420190"
cocoa butter	LFID:0005235	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000006322	
shea butter	LFID:0005236	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1310571	
shea butter	LFID:0005236	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73914	
shea butter	LFID:0005236	BERO	http://purl.obolibrary.org/obo/NCIT_C73914	
shea butter	LFID:0005236	MDM	https://go.drugbank.com/drugs/DB14311	
shea butter	LFID:0005236	NDDF	http://purl.bioontology.org/ontology/NDDF/009617	
beef tallow	LFID:0005240	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1101389	
beef tallow	LFID:0005240	MESH	http://purl.bioontology.org/ontology/MESH/C013698	
chicken fat	LFID:0005246	FOODON	http://purl.obolibrary.org/obo/FOODON_03305091	"SIREN DB annotation:
* whole, natural shape FOODON:03430150
* not heat-treated FOODON:03440003
* fat trimmings FOODON:03420253"
fish oil	LFID:0005252	VANDF	http://purl.bioontology.org/ontology/VANDF/4021354	
fish oil	LFID:0005252	NDDF	http://purl.bioontology.org/ontology/NDDF/010767	
fish oil	LFID:0005252	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000148773	
fish oil	LFID:0005252	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000791570	"An oil derived from the tissues of oily fish. Fish oil is considered valuable due to its high content of omega-3 fatty acids eicosapentanoic acid and docosahexaenoic acid. Such fatty acids are not actually produced in fish, but are accumulated from phytoplankton which produce omega-3 fatty acids. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C497"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C497"" NCI Thesaurus)"
fish oil	LFID:0005252	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/735341005	
fish oil	LFID:0005252	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C497	An oil derived from the tissues of oily fish. Fish oil is considered valuable due to its high content of omega-3 fatty acids eicosapentanoic acid and docosahexaenoic acid. Such fatty acids are not actually produced in fish, but are accumulated from phytoplankton which produce omega-3 fatty acids.
fish oil	LFID:0005252	BERO	http://purl.obolibrary.org/obo/NCIT_C497	An oil derived from the tissues of oily fish. Fish oil is considered valuable due to its high content of omega-3 fatty acids eicosapentanoic acid and docosahexaenoic acid. Such fatty acids are not actually produced in fish, but are accumulated from phytoplankton which produce omega-3 fatty acids.
fish oil	LFID:0005252	MDM	https://go.drugbank.com/drugs/DB13961	
fish oil	LFID:0005252	MAXO	http://purl.obolibrary.org/obo/FOODON_03306123	"SIREN DB annotation:
* has quality 'liquid, high viscosity, with no visible particles' (http://purl.obolibrary.org/obo/FOODON_03430139)
* derives from 'fat or oil' (http://purl.obolibrary.org/obo/FOODON_03420190)"
fish oil	LFID:0005252	FOODON	http://purl.obolibrary.org/obo/FOODON_03306123	"SIREN DB annotation:
* liquid, high viscosity, with no visible particles FOODON:03430139
* fat or oil FOODON:03420190"
fish oil	LFID:0005252	BERO	http://purl.obolibrary.org/obo/MESH_D005395	
fish oil	LFID:0005252	RCD	http://purl.bioontology.org/ontology/RCD/bxa..	
fish oil	LFID:0005252	MESH	http://purl.bioontology.org/ontology/MESH/D005395	Oils high in unsaturated fats extracted from the bodies of fish or fish parts, especially the LIVER. Those from the liver are usually high in VITAMIN A. The oils are used as DIETARY SUPPLEMENTS. They are also used in soaps and detergents and as protective coatings.
fish oil	LFID:0005252	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000006223	
fish oil	LFID:0005252	CRISP	http://purl.bioontology.org/ontology/CSP/1744-0858	oils usually high in unsaturated fats and 3-omega fatty acids, extracted from the bodies of marine animals, usually fish, especially the livers; those from the liver are usually high in vitamin A.
fish oil	LFID:0005252	MDM	http://id.nlm.nih.gov/mesh/D005395	
fish oil	LFID:0005252	MDM	https://go.drugbank.com/drugs/DB15481	
cod liver oil	LFID:0005255	VANDF	http://purl.bioontology.org/ontology/VANDF/4024409	
cod liver oil	LFID:0005255	RCD	http://purl.bioontology.org/ontology/RCD/Ub0Jn	
cod liver oil	LFID:0005255	VANDF	http://purl.bioontology.org/ontology/VANDF/4009442	
cod liver oil	LFID:0005255	MESH	http://purl.bioontology.org/ontology/MESH/D003060	Oil obtained from fresh livers of the cod family, Gadidae. It is a source of VITAMIN A and VITAMIN D.
cod liver oil	LFID:0005255	NDDF	http://purl.bioontology.org/ontology/NDDF/001019	
cod liver oil	LFID:0005255	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000145787	
cod liver oil	LFID:0005255	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/126082008	
cod liver oil	LFID:0005255	RXNORM	http://purl.bioontology.org/ontology/RXNORM/2669	
cod liver oil	LFID:0005255	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65348	The oil extracted from various species of Gadus. Cod liver oil contains high levels of omega-3 fatty acids, eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA), and vitamins A and D. It is used as a dietary supplement.
cod liver oil	LFID:0005255	BERO	http://purl.obolibrary.org/obo/NCIT_C65348	The oil extracted from various species of Gadus. Cod liver oil contains high levels of omega-3 fatty acids, eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA), and vitamins A and D. It is used as a dietary supplement.
cod liver oil	LFID:0005255	BERO	http://purl.obolibrary.org/obo/MESH_D003060	
cod liver oil	LFID:0005255	MDM	https://go.drugbank.com/drugs/DB11321	
cod liver oil	LFID:0005255	MDM	http://id.nlm.nih.gov/mesh/D003060	
cod liver oil	LFID:0005255	PMAPP-PMO	http://www.phoc.org.cn/pmo/class/PMO_00021070	
cod liver oil	LFID:0005255	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000157394	
cod liver oil	LFID:0005255	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000006689	
butter oil	LFID:0005258	VANDF	http://purl.bioontology.org/ontology/VANDF/4036576	
butter oil	LFID:0005258	FOODON	http://purl.obolibrary.org/obo/FOODON_03302508	"SIREN DB annotation:
* liquid, high viscosity, with no visible particles FOODON:03430139
* partially heat-treated FOODON:03440018
* butter FOODON:00001023
* water removal process FOODON:03460138
* pasteurization by heating FOODON:03470135"
butter oil	LFID:0005258	BERO	http://purl.obolibrary.org/obo/MESH_D000067048	
butter oil	LFID:0005258	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000191908	
butter oil	LFID:0005258	MESH	http://purl.bioontology.org/ontology/MESH/D000067048	The clarified portion of milk, cream, or butter obtained by the removal of the nonfat constituents. (from Dictionary of Food Ingredients, 4th ed., 2001)
butter oil	LFID:0005258	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000193442	
butter oil	LFID:0005258	MDM	http://id.nlm.nih.gov/mesh/D000067048	
ghee	LFID:0005259	RCD	http://purl.bioontology.org/ontology/RCD/Ub0Jh	
ghee	LFID:0005259	MESH	http://purl.bioontology.org/ontology/MESH/D000067048	The clarified portion of milk, cream, or butter obtained by the removal of the nonfat constituents. (from Dictionary of Food Ingredients, 4th ed., 2001)
ghee	LFID:0005259	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226901000	
ghee	LFID:0005259	BERO	http://purl.obolibrary.org/obo/MESH_D000067048	
ghee	LFID:0005259	MDM	http://id.nlm.nih.gov/mesh/D000067048	
ghee	LFID:0005259	PMAPP-PMO	http://www.phoc.org.cn/pmo/class/PMO_00021067	
ghee	LFID:0005259	FOODON	http://purl.obolibrary.org/obo/FOODON_03310185	"SIREN DB annotation:
* semiliquid with smooth consistency FOODON:03430135
* fully heat-treated FOODON:03440014
* butter FOODON:00001023
* water removal process FOODON:03460138
* preservation by reducing water activity FOODON:03470145"
ghee	LFID:0005259	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000191908	
butter	LFID:0005266	VANDF	http://purl.bioontology.org/ontology/VANDF/4036575	
butter	LFID:0005266	RCD	http://purl.bioontology.org/ontology/RCD/Ub0JV	
butter	LFID:0005266	LOINC	http://purl.bioontology.org/ontology/LNC/LP432562-9	
butter	LFID:0005266	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000193416	
butter	LFID:0005266	MESH	http://purl.bioontology.org/ontology/MESH/D002079	The fatty portion of milk, separated as a soft yellowish solid when milk or cream is churned. It is processed for cooking and table use. (Random House Unabridged Dictionary, 2d ed)
butter	LFID:0005266	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226888007	
butter	LFID:0005266	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71930	
butter	LFID:0005266	BERO	http://purl.obolibrary.org/obo/NCIT_C71930	
butter	LFID:0005266	BERO	http://purl.obolibrary.org/obo/MESH_D002079	
butter	LFID:0005266	FOBI	http://purl.obolibrary.org/obo/FOODON_03310351	
butter	LFID:0005266	MDM	http://id.nlm.nih.gov/mesh/D002079	
butter	LFID:0005266	PMAPP-PMO	http://www.phoc.org.cn/pmo/class/PMO_00021066	
butter	LFID:0005266	FOODON	http://purl.obolibrary.org/obo/FOODON_03310351	"SIREN DB annotation:
* semisolid with smooth consistency FOODON:03430119
* partially heat-treated FOODON:03440018
* butter FOODON:00001023
* pasteurization by heating FOODON:03470135"
butter	LFID:0005266	FIDEO	http://purl.obolibrary.org/obo/FOODON_03310351	
butter	LFID:0005266	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000168640	
fruit juices	LFID:0005276	MDM	http://id.nlm.nih.gov/mesh/D000067030	
fruit juices	LFID:0005276	MESH	http://purl.bioontology.org/ontology/MESH/D000067030	The liquids extracted from plants.
apple juice	LFID:0005289	RCD	http://purl.bioontology.org/ontology/RCD/Ub0CM	
apple juice	LFID:0005289	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226491003	
apple juice	LFID:0005289	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1358965	
apple juice	LFID:0005289	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65145	
apple juice	LFID:0005289	BERO	http://purl.obolibrary.org/obo/NCIT_C65145	
apple juice	LFID:0005289	FOBI	http://purl.obolibrary.org/obo/FOODON_00001059	Apple juice is a fruit juice made by the maceration and pressing of an apple.
apple juice	LFID:0005289	FOODON	http://purl.obolibrary.org/obo/FOODON_00001059	Apple juice is a fruit juice made by the maceration and pressing of an apple.
apple juice	LFID:0005289	NDDF	http://purl.bioontology.org/ontology/NDDF/002493	
orange juice	LFID:0005290	RCD	http://purl.bioontology.org/ontology/RCD/Ub0CQ	
orange juice	LFID:0005290	VANDF	http://purl.bioontology.org/ontology/VANDF/4020305	
orange juice	LFID:0005290	NDDF	http://purl.bioontology.org/ontology/NDDF/006513	
orange juice	LFID:0005290	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000022735	
orange juice	LFID:0005290	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226496008	
orange juice	LFID:0005290	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1358966	
orange juice	LFID:0005290	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66257	
orange juice	LFID:0005290	BERO	http://purl.obolibrary.org/obo/NCIT_C66257	
orange juice	LFID:0005290	FOBI	http://purl.obolibrary.org/obo/FOODON_03301103	
orange juice	LFID:0005290	FOODON	http://purl.obolibrary.org/obo/FOODON_03301103	"SIREN DB annotation:
* liquid, low viscosity, with small particles FOODON:03430114
* fruit, peel removed, core, pit or seed removed FOODON:03420229"
orange juice	LFID:0005290	FIDEO	http://purl.obolibrary.org/obo/FOODON_03301103	
cranberry juice	LFID:0005291	VANDF	http://purl.bioontology.org/ontology/VANDF/4017225	
cranberry juice	LFID:0005291	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1358977	
cranberry juice	LFID:0005291	FOODON	http://purl.obolibrary.org/obo/FOODON_03301671	"SIREN DB annotation:
* liquid, low viscosity, with no visible particles FOODON:03430123
* fruit, peel present, core, pit or seed present FOODON:03420140"
cranberry juice	LFID:0005291	NDDF	http://purl.bioontology.org/ontology/NDDF/009415	
cranberry juice	LFID:0005291	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000164880	
apricot juice	LFID:0005292	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1307043	
apricot juice	LFID:0005292	FOODON	http://purl.obolibrary.org/obo/FOODON_03311886	"SIREN DB annotation:
* liquid FOODON:03430130
* fruit, peel present, core, pit or seed present FOODON:03420140"
grapefruit juice	LFID:0005293	VANDF	http://purl.bioontology.org/ontology/VANDF/4017224	
grapefruit juice	LFID:0005293	RCD	http://purl.bioontology.org/ontology/RCD/Ub0CO	
grapefruit juice	LFID:0005293	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226493000	
grapefruit juice	LFID:0005293	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1431224	
grapefruit juice	LFID:0005293	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71961	
grapefruit juice	LFID:0005293	BERO	http://purl.obolibrary.org/obo/NCIT_C71961	
grapefruit juice	LFID:0005293	FOODON	http://purl.obolibrary.org/obo/FOODON_03306174	"SIREN DB annotation:
* liquid, low viscosity, with small particles FOODON:03430114
* fruit, peel present, core, pit or seed present FOODON:03420140"
grapefruit juice	LFID:0005293	FIDEO	http://purl.obolibrary.org/obo/FOODON_03306174	
grapefruit juice	LFID:0005293	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000164879	
pineapple juice	LFID:0005294	RCD	http://purl.bioontology.org/ontology/RCD/Ub0CR	
pineapple juice	LFID:0005294	NDDF	http://purl.bioontology.org/ontology/NDDF/007702	
pineapple juice	LFID:0005294	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/226497004	
pineapple juice	LFID:0005294	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1799149	
apricot nectar	LFID:0005314	FOODON	http://purl.obolibrary.org/obo/FOODON_03301287	"SIREN DB annotation:
* liquid, high viscosity, with small particles FOODON:03430121
* fully heat-treated FOODON:03440014
* fruit, peel present, core, pit or seed present FOODON:03420140
* acidified FOODON:03460200
* ingredient: sugar or sugar syrup added FOODON:03460136
* ingredient: water addition process FOODON:03460148"
mango nectar	LFID:0005323	FOODON	http://purl.obolibrary.org/obo/FOODON_03304361	"SIREN DB annotation:
* liquid, high viscosity, with small particles FOODON:03430121
* fruit, peel present, core, pit or seed present FOODON:03420140
* ingredient: sugar or sugar syrup added FOODON:03460136
* ingredient: water addition process FOODON:03460148"
vegetable juices	LFID:0005324	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1010036	
vegetable juices	LFID:0005324	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1001012	
vegetable juices	LFID:0005324	MESH	http://purl.bioontology.org/ontology/MESH/D000067030	The liquids extracted from plants.
vegetable juices	LFID:0005324	MDM	http://id.nlm.nih.gov/mesh/D000067030	
cranberry juice concentrate	LFID:0005354	FOODON	http://purl.obolibrary.org/obo/FOODON_03305748	"SIREN DB annotation:
* liquid, high viscosity, with no visible particles FOODON:03430139
* fruit, peel present, core, pit or seed present FOODON:03420140
* water removal process FOODON:03460138"
orange juice concentrate	LFID:0005358	FOODON	http://purl.obolibrary.org/obo/FOODON_03311343	"SIREN DB annotation:
* liquid, high viscosity, with small particles FOODON:03430121
* fruit, peel removed, core, pit or seed removed FOODON:03420229
* water removal process FOODON:03460138"
coconut water	LFID:0005373	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1799143	
coconut water	LFID:0005373	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1100678	
beverages	LFID:0005379	MESH	http://purl.bioontology.org/ontology/MESH/D001628	Liquids that are suitable for drinking. (From Merriam Webster Collegiate Dictionary, 10th ed)
beverages	LFID:0005379	MDM	http://id.nlm.nih.gov/mesh/D001628	
beverages	LFID:0005379	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1000116	
drinking water	LFID:0005380	LOINC	http://purl.bioontology.org/ontology/LNC/LA30106-1	
drinking water	LFID:0005380	MESH	http://purl.bioontology.org/ontology/MESH/D060766	Water that is intended to be ingested.
drinking water	LFID:0005380	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0599638	"<p>We all need to drink water. How much you need depends on your size, activity level, and the weather where you live.</p> <p>The water you drink is a combination of surface water and groundwater. Surface water includes rivers, lakes and reservoirs. Groundwater comes from underground. The United States has one of the safest water supplies in the world, but drinking water quality can vary from place to place. It depends on the condition of the source water and the treatment it receives. Treatment may include adding fluoride to prevent cavities and chlorine to kill germs. </p> <p>Your water supplier must give you annual reports on drinking water. The reports include where your water came from and what <a href=""https://medlineplus.gov/waterpollution.html"">contaminants</a> are in it.</p> <p class="""">Centers for Disease Control and Prevention</p>"
drinking water	LFID:0005380	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90377	Potable water for consumption.
drinking water	LFID:0005380	HHEAR	http://purl.obolibrary.org/obo/ENVO_00003064	Drinking Water
drinking water	LFID:0005380	BERO	http://purl.obolibrary.org/obo/MESH_D060766	
drinking water	LFID:0005380	BERO	http://purl.obolibrary.org/obo/ENVO_00003064	Drinking water is water which may be consumed by humans with no adverse effects on their health.
drinking water	LFID:0005380	BERO	http://purl.obolibrary.org/obo/NCIT_C90377	Potable water for consumption.
drinking water	LFID:0005380	PMAPP-PMO	http://www.phoc.org.cn/pmo/class/PMO_00015201	
drinking water	LFID:0005380	FOODON	http://purl.obolibrary.org/obo/ENVO_00003064	Drinking water is water which may be consumed by humans with no adverse effects on their health.
drinking water	LFID:0005380	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000183490	
drinking water	LFID:0005380	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/890302005	
drinking water	LFID:0005380	CRISP	http://purl.bioontology.org/ontology/CSP/3159-7510	source, means or process of supplying water, and often the watershed from which the water is ultimately drawn.
drinking water	LFID:0005380	MDM	http://id.nlm.nih.gov/mesh/D060766	
tap water	LFID:0005382	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/444923006	
tap water	LFID:0005382	BERO	http://purl.obolibrary.org/obo/ENVO_00003096	
tap water	LFID:0005382	FOODON	http://purl.obolibrary.org/obo/ENVO_00003096	Tap water is water supplied to a tap (valve). Its uses include drinking, washing, cooking, and the flushing of toilets
bottled water	LFID:0005386	LOINC	http://purl.bioontology.org/ontology/LNC/LA14183-0	
bottled water	LFID:0005386	MDM	http://id.nlm.nih.gov/mesh/D060766	
bottled water	LFID:0005386	MESH	http://purl.bioontology.org/ontology/MESH/D060766	Water that is intended to be ingested.
soft drinks	LFID:0005396	MDM	http://id.nlm.nih.gov/mesh/D002253	
soft drinks	LFID:0005396	MESH	http://purl.bioontology.org/ontology/MESH/D002253	Non-alcoholic carbonated beverages.
energy drinks	LFID:0005441	MESH	http://purl.bioontology.org/ontology/MESH/D061215	Beverages that contain stimulants such as a combination of CAFFEINE with other substances such as VITAMINS; AMINO ACIDS; and sugar or sugar derivatives.
energy drinks	LFID:0005441	MDM	http://id.nlm.nih.gov/mesh/D061215	
alcoholic beverages	LFID:0005448	MESH	http://purl.bioontology.org/ontology/MESH/D000434	Drinkable liquids containing ETHANOL.
alcoholic beverages	LFID:0005448	MDM	http://id.nlm.nih.gov/mesh/D000434	
alcoholic beverages	LFID:0005448	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1001030	
beer	LFID:0005450	VANDF	http://purl.bioontology.org/ontology/VANDF/4020955	
beer	LFID:0005450	RCD	http://purl.bioontology.org/ontology/RCD/Ub004	
beer	LFID:0005450	MESH	http://purl.bioontology.org/ontology/MESH/D001515	An alcoholic beverage usually made from malted cereal grain (as barley), flavored with hops, and brewed by slow fermentation.
beer	LFID:0005450	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000022972	
beer	LFID:0005450	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/53410008	
beer	LFID:0005450	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66824	A carbonated alcoholic beverage made through the fermentation of sugars derived from malted grains; this beverage is usually flavored with hops but other herbs or fruit may be used to enhance its flavor.
beer	LFID:0005450	BERO	http://purl.obolibrary.org/obo/NCIT_C66824	A carbonated alcoholic beverage made through the fermentation of sugars derived from malted grains; this beverage is usually flavored with hops but other herbs or fruit may be used to enhance its flavor.
beer	LFID:0005450	FOBI	http://purl.obolibrary.org/obo/FOODON_03301619	
beer	LFID:0005450	FGNHNS	http://purl.obolibrary.org/obo/NIBIOHN_NHNSFG_1010087	
beer	LFID:0005450	MDM	http://id.nlm.nih.gov/mesh/D001515	
beer	LFID:0005450	CRISP	http://purl.bioontology.org/ontology/CSP/0080-7263	drinkable liquids containing ethanol.
root beer	LFID:0005465	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/412067002	
root beer	LFID:0005465	FOODON	http://purl.obolibrary.org/obo/FOODON_03301047	"SIREN DB annotation:
* liquid, low viscosity, with no visible particles FOODON:03430123
* artificially carbonated FOODON:03460109
* acidified FOODON:03460200
* ingredient: sugar or sugar syrup added FOODON:03460136
* ingredient: flavoring, spice or herb added FOODON:03460227"
